mode,entry_gate,exit_gate,volume,n_od_pairs
2,144,95,8.756562534326804,1095
2,12,95,8.735343754175119,342
3,118,126,8.728593769599684,86
1,108,161,8.72309372201562,71
1,155,128,8.71918750005716,241
4,134,92,8.71812504157424,168
4,77,104,8.69999993685633,311
2,20,63,8.686406227352563,75
4,134,102,8.685312538756989,111
6,137,100,8.682500006631017,17
1,136,11,8.67915624968009,1843
2,83,153,8.678843755988055,776
4,30,11,8.672812434844673,229
3,83,126,8.667750003922265,377
2,119,102,8.66284383443417,47
2,114,10,8.659218733024318,799
2,108,159,8.655000013430254,791
4,75,104,8.654687501490116,315
4,144,92,8.654687409289181,402
1,1,96,8.635656237602234,10
3,12,84,8.634625060571125,430
3,176,159,8.63068752316758,187
1,137,11,8.626593723311089,1442
5,139,103,8.625624939450063,562
4,134,125,8.62062500801403,604
4,73,93,8.616562637558673,83
3,76,101,8.60578128254565,187
2,77,22,8.603687529801391,2772
1,119,41,8.592156000435352,20
4,73,171,8.59124998189509,248
1,135,28,8.584000008413568,215
4,119,10,8.582187353633344,580
2,135,160,8.581062507088063,1901
1,116,148,8.580374962475616,423
4,0,110,8.57874989171978,808
1,76,41,8.573124997317791,15
4,139,151,8.56406260561198,77
5,114,95,8.552187371591572,1005
3,117,58,8.532343768398277,809
1,144,82,8.528937467213836,1112
6,108,131,8.52781259920448,22
4,150,109,8.508437476237305,570
1,14,161,8.505093835192383,428
1,73,10,8.494281258957926,179
3,135,11,8.493375010846648,1562
4,73,133,8.491562399081886,396
3,14,151,8.483593722106889,5399
5,136,141,8.48281246505212,385
2,113,110,8.482500013138633,831
3,117,90,8.474687515554251,386
3,76,22,8.471625019490602,5103
2,138,103,8.471593739828677,853
4,137,103,8.47062496014405,731
1,120,130,8.469812154769897,7
2,80,61,8.467093769286294,638
4,155,133,8.464374968898483,136
1,27,99,8.458937592804432,12
3,74,0,8.455593756836606,130
4,86,10,8.455312431789935,395
1,145,58,8.451687515131198,114
1,156,97,8.448281193559524,129
1,145,82,8.443437477661064,142
2,14,95,8.434468788153026,394
2,112,151,8.428125009813812,1581
1,88,171,8.421312534090248,69
2,120,11,8.40637496393174,877
1,156,93,8.404812472814228,339
1,114,43,8.389156248478685,601
4,138,109,8.384999978123233,589
4,88,101,8.382499976607505,227
3,79,63,8.369218786072452,193
4,14,133,8.360624914406799,2118
5,77,141,8.35562496818602,291
4,64,102,8.355624963529408,212
4,136,22,8.351874898653477,2822
4,108,85,8.343124972248916,273
2,12,91,8.339312473952305,639
1,173,100,8.32806253588933,324
4,120,131,8.319374936632812,140
1,115,152,8.306531284179073,192
1,120,94,8.306406183168292,39
1,155,168,8.301999944844283,54
1,119,130,8.299437448382378,14
3,0,160,8.294781209930079,115
1,27,133,8.292187533690594,120
4,27,84,8.292187478393316,209
4,117,161,8.283124987967312,40
2,117,22,8.268062493370962,3728
1,138,63,8.267656298892689,319
1,79,23,8.265906257554889,38
3,88,11,8.262281254632398,950
3,64,153,8.25865634297952,325
1,136,92,8.249187505309237,328
3,114,13,8.247781252663117,1649
3,73,123,8.23765623383224,28
3,19,90,8.236906211299356,748
4,119,131,8.228749874047935,46
1,113,38,8.220593832433224,20
2,79,84,8.211531302484218,102
4,116,58,8.210625096224248,94
1,33,32,8.20518747344613,59
4,73,95,8.203437397722155,41
1,88,99,8.198843702673912,18
2,73,104,8.197031248302665,882
4,77,130,8.192500005476177,163
3,79,93,8.187062429613434,167
1,75,160,8.18271873028425,2250
2,76,171,8.16628128834418,145
6,136,100,8.145000080112368,28
3,18,95,8.140843725821469,585
1,0,92,8.14059363018896,18
2,9,122,8.135406238085125,630
1,149,171,8.13137485831976,22
3,118,11,8.129062496649567,743
5,139,151,8.129062494263053,69
4,0,104,8.12906242813915,420
3,124,85,8.128625063603977,449
2,118,94,8.126218855381012,9
2,73,122,8.124437347054482,6
2,111,92,8.123625000880565,632
1,118,38,8.121812583762221,65
4,86,11,8.119999910704792,381
1,145,162,8.116375080309808,89
2,9,171,8.111843772872817,310
2,79,100,8.108218665758613,113
3,88,13,8.105499992205296,813
2,18,93,8.101874808780849,237
4,146,168,8.094374942884315,279
3,137,109,8.08890631214308,2994
3,115,101,8.086250012507662,164
2,112,103,8.08556249103276,462
1,18,141,8.073781243583653,502
5,144,97,8.060312425950542,352
2,14,90,8.057468804123346,278
2,134,63,8.055874958343338,455
3,14,141,8.038437465322204,1154
2,21,11,8.030281290353741,691
1,135,167,8.020531314934487,109
4,119,92,8.020312500186265,112
2,113,103,8.017593681812286,20
3,1,110,8.013125025492627,767
4,136,127,8.004062578664161,63
1,73,22,7.998562493128702,66
2,150,103,7.995781314253691,594
1,138,123,7.990062497090548,167
2,175,104,7.980437501857523,585
4,134,13,7.974999877624214,488
2,176,167,7.971156168263406,73
3,75,100,7.964999958014232,943
4,114,0,7.957187504100148,123
1,3,160,7.949062469415367,16
4,64,82,7.929687584750354,98
3,135,132,7.920624999445863,177
2,4,164,7.918843793857377,72
2,115,153,7.918312519570463,700
1,1,82,7.9154374639038,69
2,18,122,7.907031160371844,139
4,144,125,7.904687388858292,721
4,73,110,7.900312495592516,284
2,146,171,7.886437415480032,155
3,115,84,7.8839374899398535,54
2,75,58,7.880749962641858,266
5,156,0,7.879999870434403,19
3,87,128,7.878937522531487,409
4,142,132,7.875312478281558,184
3,77,151,7.872281261254102,272
1,73,13,7.861718731757719,236
1,156,95,7.86006251964136,132
4,115,90,7.854999925475568,332
2,119,100,7.85431254823925,154
2,139,168,7.853999985323753,855
3,115,82,7.852968745602993,304
1,136,125,7.848625012891716,279
2,134,125,7.847468755731825,825
1,154,100,7.846625003410736,552
1,150,22,7.846593745023711,4805
2,113,148,7.840156231657602,1126
4,145,100,7.835937455296516,115
2,79,122,7.829093786422163,60
3,18,153,7.815843766162288,4105
3,135,122,7.81550000369316,214
1,0,125,7.808406400377862,11
1,88,133,7.802281225900515,302
4,88,38,7.793750092387199,43
4,83,92,7.775625005364418,151
4,139,159,7.7746875121374615,471
2,114,63,7.770625003875466,678
3,76,153,7.760968783521093,956
5,134,97,7.751875021145679,391
3,136,100,7.750312527656206,1102
3,111,132,7.7440313098195475,1550
4,75,58,7.739374980330467,177
2,137,98,7.731593733158661,1231
5,156,90,7.726874544110615,129
5,77,102,7.721249952912331,189
4,115,110,7.720937374397181,410
2,51,32,7.719437599182129,4
3,124,128,7.713093802332878,197
3,64,26,7.704031265631784,916
4,135,168,7.700937439920381,155
5,165,141,7.685624980949797,277
5,0,92,7.6821872582659125,57
2,1,123,7.682000057771802,28
1,2,151,7.6724999017314985,32
2,135,63,7.671312510894495,341
5,107,95,7.648749875836074,516
4,172,159,7.6434375376557,184
5,139,168,7.643437485967297,431
3,83,82,7.6350937288370915,690
5,77,153,7.634374967601616,345
2,113,90,7.6306250194320455,91
1,137,63,7.6299375579401385,431
4,120,11,7.612499943934381,317
2,1,110,7.612000051449286,695
1,119,153,7.605437499281834,263
5,114,133,7.605312436004169,1128
4,14,171,7.603437599726021,86
5,120,93,7.599999931175262,289
2,136,99,7.598656222733553,917
3,86,22,7.597062497399747,3073
2,113,109,7.596187544520944,86
4,86,22,7.59031241183402,1042
4,76,85,7.585624953964725,600
3,76,85,7.577406250638887,82
1,156,167,7.577218655496836,23
4,112,85,7.558124886825681,481
1,86,41,7.556312456727028,16
3,112,97,7.554499967605807,85
2,83,92,7.546343790018,215
5,165,131,7.543749903328717,394
2,117,0,7.540906042559072,15
2,1,84,7.5362812876701355,5
2,146,159,7.526281301077688,220
2,80,43,7.516437515325379,876
4,112,151,7.51281232573092,569
1,108,133,7.512562485222588,130
1,112,167,7.5100937554379925,442
3,0,131,7.508968796901172,305
4,39,91,7.494687547907233,55
4,116,95,7.494687500409782,146
2,145,132,7.487437479896471,68
4,83,13,7.485624914057553,412
1,115,127,7.483812469872646,110
3,117,141,7.450281271128915,336
3,149,100,7.449281274632085,773
2,175,141,7.445562522043474,283
3,134,97,7.4391562375822105,352
3,137,98,7.43128128592798,1260
2,134,11,7.428531249170192,1763
4,64,96,7.422187535092235,38
2,88,10,7.409500010253396,729
3,76,58,7.404968725517392,543
1,79,43,7.397718722233549,136
1,115,162,7.397406284464523,271
1,9,159,7.392281268083025,105
2,115,141,7.373250000993721,1013
4,136,90,7.360937417426612,1385
3,114,102,7.34153127996251,33
1,175,128,7.334687450900674,40
2,21,13,7.312531234754715,376
1,137,140,7.31031251209788,45
1,150,11,7.305281226348598,925
1,74,22,7.298281244147802,1868
3,113,100,7.293843783379998,203
2,75,141,7.291687504563015,653
5,83,98,7.290624966844916,597
2,117,10,7.289875008398667,1137
6,134,28,7.286249915137887,24
1,119,43,7.272656242712401,195
1,139,147,7.269187435449567,163
1,117,162,7.268124956754036,57
1,2,132,7.265968687686836,342
4,138,103,7.257812475145329,683
4,0,160,7.256562462542206,151
2,117,130,7.253625097684562,49
4,136,95,7.252187481615692,449
4,136,110,7.2493748718407005,1210
2,135,125,7.247593789710663,428
4,116,101,7.240937498398125,199
2,145,130,7.233687460422516,14
2,144,58,7.232781243394129,1322
5,117,92,7.228437406069133,619
2,145,151,7.2210000397171825,40
3,134,126,7.220750028500333,257
4,114,11,7.213749918155372,374
1,118,81,7.205249912891304,1088
4,14,0,7.197812529979274,775
2,156,98,7.1964375467650825,367
4,146,141,7.1943749859929085,174
3,112,153,7.1856563743785955,155
1,75,127,7.1856562495813705,65
2,136,109,7.185156231673318,2372
1,137,10,7.178406221966725,1021
3,12,90,7.172062500787433,570
3,139,103,7.170312536385609,228
5,139,160,7.1668748672818765,962
2,88,13,7.164812464674469,969
3,113,133,7.160000007876079,1347
3,115,102,7.155749998113606,115
3,124,96,7.153593700437341,154
2,0,71,7.149406284093857,40
3,114,58,7.1412499964935705,834
5,73,141,7.141249940730631,251
2,77,161,7.1399062521522865,119
2,144,90,7.139124962690403,3224
1,156,100,7.128562521043932,129
3,27,110,7.12312499381369,234
3,88,58,7.098656253947411,379
1,137,13,7.09684375039069,1216
1,30,43,7.09503128984943,90
1,137,122,7.0894374523777515,38
1,2,130,7.085062339901924,7
1,77,127,7.084156233409885,30
3,154,147,7.078312498808373,181
3,83,90,7.0757500167237595,600
3,27,122,7.073281212709844,217
3,0,22,7.068656394883874,836
3,83,128,7.066937548981514,111
2,112,132,7.063312512822449,1271
6,144,104,7.059687547385693,86
1,165,160,7.05565632332582,53
2,136,110,7.043343763914891,3763
1,136,10,7.041562484926544,1347
5,114,148,7.040312462835573,534
4,136,97,7.0343749457388185,437
4,73,151,7.032500008121133,169
2,144,109,7.027906255971175,3530
2,121,122,7.024406077238382,266
4,108,103,7.023437486961484,165
3,14,0,7.021968816581648,865
2,120,104,7.02071874338435,1033
1,149,0,7.01800019654911,18
3,83,22,7.008125009597279,8344
4,137,127,7.006249928846955,34
4,115,58,7.005312475375831,222
3,117,93,7.001593736218638,195
3,76,141,6.999874996487051,828
1,155,162,6.999812560679857,59
1,1,104,6.995343743823469,592
2,175,110,6.995312487677438,1100
3,118,90,6.990968770900508,205
3,73,125,6.988531233277172,64
2,77,130,6.988093794207089,172
4,117,92,6.987187508493662,173
4,33,100,6.987187440507114,70
5,144,93,6.97812487516785,504
2,156,103,6.971781315660337,526
1,146,167,6.969812552357325,123
4,76,10,6.969062440097332,298
2,14,84,6.951562490343349,803
1,173,0,6.934000091161579,5
2,0,97,6.929562582037761,37
4,135,132,6.923749979585409,185
3,0,99,6.920937428600155,80
2,68,31,6.896562576293945,1
2,114,13,6.8884062190772966,1036
1,116,13,6.880250016518403,362
2,75,90,6.8753437566629145,104
2,115,85,6.872874993830919,46
1,86,28,6.86846866318956,62
3,120,101,6.8677812600071775,115
3,79,100,6.867562515719328,178
1,79,133,6.8648438096861355,496
1,173,133,6.863843749975786,49
4,112,132,6.860312370583415,493
3,77,90,6.846999985573348,79
2,68,32,6.842187464237213,4
2,113,82,6.8313124612905085,100
4,73,104,6.824062479659915,254
2,74,141,6.822249987861142,710
2,73,159,6.81953121785773,182
2,108,151,6.818531271172105,1790
2,134,92,6.81046879850328,224
3,136,22,6.808468765957514,3838
2,18,100,6.802312491228804,302
1,119,0,6.799999865106656,8
4,118,104,6.796874992549419,244
1,14,159,6.788687495805789,1360
4,33,123,6.787812581285834,55
1,83,153,6.774375037261052,439
1,137,92,6.768656274303794,183
3,134,82,6.761187502168468,713
6,14,57,6.760312488535419,303
4,116,122,6.7515625189989805,62
3,144,99,6.74537502459134,1119
5,83,92,6.74343738949392,1004
2,60,90,6.743406302062795,153
4,76,11,6.7424999717622995,274
3,9,151,6.741593727609143,688
4,173,133,6.741562495939434,45
1,27,168,6.736156280792784,89
2,20,28,6.734343873511534,124
2,137,99,6.731374989292817,709
3,20,10,6.724375003075693,1130
1,73,71,6.723468719981611,80
4,77,148,6.721249958791304,202
2,137,127,6.719468845054507,40
1,173,128,6.70712502009701,79
4,21,11,6.706249963492155,188
2,175,160,6.704312521149404,207
2,138,98,6.700343747012084,878
4,113,110,6.697187468409538,205
4,155,141,6.695312401163392,348
2,117,13,6.690843770746142,1339
1,154,109,6.651843729749089,1486
1,145,161,6.636468649900053,27
1,12,57,6.631031212687958,1330
4,118,82,6.630624948476907,310
2,19,128,6.628312496468425,950
1,77,101,6.626718690153211,74
3,19,95,6.623781247471925,972
4,165,128,6.621562443498988,133
1,80,43,6.615625022386666,240
3,80,23,6.605125023299479,2252
2,156,160,6.601031249389052,78
1,136,81,6.600718748144573,1913
3,77,85,6.590000003576279,10
4,116,131,6.579375001601875,185
4,112,148,6.579374907538295,417
3,116,128,6.577562513353769,439
3,27,141,6.574843766109552,1147
2,149,160,6.56637490587309,729
4,77,11,6.561250023543835,209
4,77,132,6.5606250072596595,193
2,121,110,6.554937512031756,836
1,112,38,6.551281400024891,18
4,77,151,6.546249985112809,176
4,9,0,6.534062538295984,125
2,88,63,6.5322500166948885,162
2,119,94,6.530906319618225,25
1,114,167,6.520937559311278,94
3,175,164,6.520812507835217,183
1,108,122,6.520468570291996,10
1,112,153,6.519562495523132,1359
1,48,13,6.509593752212822,132
2,145,103,6.505250015310594,325
2,134,10,6.502343745087273,1258
2,79,101,6.501437490282115,219
4,27,93,6.497812509536743,221
2,150,98,6.494937475203187,749
4,0,147,6.4946874948218465,53
3,124,152,6.494437510118587,775
4,114,127,6.48875003028661,124
2,67,13,6.485124991682824,332
4,135,10,6.479687422513962,340
2,75,22,6.477906212865491,2568
4,150,103,6.4778124678414315,553
2,64,82,6.476062533212826,235
3,65,105,6.474250007187948,1215
3,116,152,6.4734062672941945,556
4,19,90,6.470624855719507,516
2,64,128,6.468812498846091,326
1,120,0,6.466656535980292,6
3,134,95,6.466062504478032,233
3,49,25,6.459749927744269,29
1,142,160,6.457937453174964,1801
3,114,123,6.452656197507167,227
2,64,93,6.450687419099268,203
1,136,13,6.4479687617276795,1533
4,156,168,6.447500019858126,51
4,145,132,6.443437460809946,51
3,18,90,6.4370937253697775,272
2,156,22,6.435062484481023,1985
3,79,84,6.428937578690238,179
6,144,28,6.425312530249357,64
2,9,93,6.421687477035448,949
4,144,22,6.413749872241169,2973
3,124,151,6.4086562400334515,1238
2,0,95,6.404281268463819,32
3,135,0,6.397875072507304,159
2,120,10,6.397218718891963,539
3,113,148,6.390062555437908,571
2,12,131,6.38815624662675,519
4,27,96,6.380000047385693,64
3,64,85,6.370031290745828,299
3,36,25,6.370031288359314,63
2,51,29,6.36671895282052,5
2,12,42,6.365656229783781,490
2,144,104,6.365500005485956,2016
4,19,131,6.361874953843653,276
4,18,100,6.3618749072775245,386
3,86,81,6.36018753600365,451
3,144,123,6.358375057825469,1110
2,83,63,6.358187542835367,300
5,107,100,6.351249891740736,506
4,135,22,6.346874891547486,1324
1,88,161,6.344125069066649,65
4,118,63,6.343750055122655,112
5,117,141,6.34374993480742,305
3,79,10,6.341937465942465,723
3,134,90,6.341656277436414,442
1,150,63,6.33912502702151,238
1,145,168,6.335593793191947,70
2,120,128,6.335593750583939,165
2,12,100,6.331031252397224,546
1,33,133,6.3265311573049985,188
4,119,141,6.325625039637089,132
3,156,133,6.310656316461973,107
6,114,95,6.30531245470047,4
2,19,102,6.304781244136393,538
2,14,101,6.303093741444172,2768
4,173,141,6.297187462099828,253
2,77,151,6.292906301794574,230
4,119,125,6.292812459170818,177
4,119,41,6.28937513101846,42
1,117,171,6.288468802347779,38
3,73,131,6.288468769052997,66
2,0,158,6.287031322717667,3
2,108,133,6.28281249399879,1980
4,115,63,6.282187477336265,127
4,175,166,6.279999977152329,256
3,27,153,6.278500006708782,331
1,121,71,6.278499964915682,200
1,175,103,6.271781227216707,856
1,144,122,6.265531207493041,164
3,111,148,6.262875077751232,1682
4,86,41,6.2621875032782555,15
5,136,90,6.261562381812837,1012
2,120,84,6.260968770686304,30
2,79,93,6.260374975681771,120
4,76,148,6.258124972868245,1120
5,165,100,6.2549999046023,135
2,135,92,6.254937538935337,219
1,156,71,6.254031257005408,143
3,117,10,6.252218731970061,1034
2,27,96,6.246781238995027,77
3,12,93,6.24315626535099,676
2,18,101,6.241343766974751,432
4,76,84,6.236874986789189,264
4,173,160,6.234374935738742,248
2,119,38,6.234093744598795,168
4,121,109,6.234062465140596,201
2,79,102,6.232281203614548,149
1,1,123,6.231000129133463,9
2,116,96,6.228656345978379,32
4,139,127,6.225937535869889,51
5,114,0,6.223749983706512,138
2,121,82,6.218062533036573,196
1,3,0,6.212000202387571,2
1,118,94,6.210812404751778,9
3,135,13,6.210531261807773,1197
1,145,22,6.20449998107506,1805
4,136,123,6.197187495650724,306
4,64,93,6.189687426201999,109
1,88,148,6.188843750554952,249
1,113,160,6.187906261373428,309
2,149,159,6.1876250840723515,38
2,115,98,6.186718760058284,38
4,76,132,6.184999956691172,1211
1,74,148,6.177218727068976,1662
4,75,131,6.171562505885959,94
1,115,38,6.16612502746284,32
5,165,128,6.163749978295527,108
4,120,141,6.162499978207052,247
2,156,147,6.155718790367246,147
4,64,141,6.153437469154596,233
4,112,93,6.153437444940209,279
4,73,90,6.152812582906336,174
1,117,168,6.14528110390529,36
3,53,28,6.140718802227639,870
1,154,131,6.1401562891260255,448
3,64,132,6.137124990578741,367
1,76,72,6.136218808591366,20
5,76,141,6.135312419384718,398
1,4,171,6.130437604151666,23
2,12,102,6.128968740871642,524
2,174,0,6.115999817848206,2
4,173,147,6.11343748588115,131
1,116,133,6.104499973007478,195
1,86,43,6.103593763313256,165
3,135,82,6.080937512626406,543
3,12,95,6.0809374821255915,584
4,33,90,6.080937476828694,74
4,114,38,6.080937421880662,42
2,74,0,6.0762187216605525,163
3,135,125,6.073687459283974,478
5,75,153,6.0724999505328014,631
